participant,group,Lefthanded,Gender,A_V_OK,Event,condition,CONTEXT_Trial,CONTEXT_Item,CONTEXT_Accuracy,CONTEXT_RT,CONTEXT_Position,CONTEXT_cat,CONTEXT_catspec,CONTEXT_solution,CONTEXT_property,CONTEXT_concept,CONTEXT_LSA_distance,CONTEXT_mean_perceptualstrength,CONTEXT_mean_concreteness,CONTEXT_mean_exc,CONTEXT_prop_concreteness,CONTEXT_prop_exc,CONTEXT_prop_lg10CD,CONTEXT_prop_orthneigh,CONTEXT_prop_letters,CONTEXT_conc_concreteness,CONTEXT_conc_exc,CONTEXT_conc_lg10CD,CONTEXT_conc_letters,CONTEXT_mean_lg10CD,CONTEXT_conc_orthneigh,TARGET_Trial,TARGET_Item,TARGET_Accuracy,TARGET_RT,TARGET_Position,TARGET_cat,TARGET_catspec,TARGET_solution,TARGET_property,TARGET_concept,TARGET_LSA_distance,TARGET_mean_perceptualstrength,TARGET_mean_concreteness,TARGET_mean_exc,TARGET_prop_concreteness,TARGET_prop_exc,TARGET_prop_lg10CD,TARGET_prop_orthneigh,TARGET_prop_letters,TARGET_conc_concreteness,TARGET_conc_exc,TARGET_conc_lg10CD,TARGET_conc_letters,TARGET_mean_lg10CD,TARGET_conc_orthneigh,log_cooccurrence_propertytoproperty
6,,N,F,Y,93,auditory2visual,185,181,wronganswer,774,context,auditory,a_de,Ja,Zeurende,Wrok,NA,2.548,1.8,0.179861111,NA,0.270833333,1.38,2,8,NA,0.088888889,2.2,4,1.79,4,186,73,wronganswer,1304,target,visual,v_de,Nee,Pijnlijke,Levering,0.980362,2.611,3.035,0.046536797,NA,0.047619048,2.4,1,9,NA,0.045454546,2.19,8,2.295,1,5.529429088
8,,N,F,Y,93,auditory2visual,185,204,rightanswer,603,context,auditory,a_de,Nee,Grommende,Economie,NA,3.771,1.53,0.412207358,NA,0.47826087,0.95,1,9,NA,0.346153846,2.44,8,1.695,0,186,96,rightanswer,1005,target,visual,v_de,Ja,Verouderde,Pels,1.08048,3.188,3.7,0.406759907,NA,0.454545455,1.18,0,10,NA,0.358974359,1.26,4,1.22,9,0
9,,N,F,Y,93,auditory2visual,185,209,rightanswer,1695,context,auditory,a_het,Nee,Oorverdovend,Plan,0.973202,3.444,2.965,0.46474359,NA,0.673076923,1.34,0,12,NA,0.256410256,3.47,4,2.405,7,186,101,wronganswer,1975,target,visual,v_het,Nee,Oranje,Concept,0.99857,3.513,2.965,0.498317915,NA,0.655172414,2.45,12,6,NA,0.341463415,2.34,7,2.395,1,0
10,,N,F,Y,93,haptic2visual,185,128,rightanswer,713,context,haptic,h_het,Nee,Hitsig,Vilt,0.809776,3.75,3.47,0.2625,NA,0.125,1.46,1,7,NA,0.4,1.4,4,1.43,11,186,20,wronganswer,266,target,visual,v_de,Ja,Verkoolde,Plug,0.91221,2.85,4.13,0.362790698,NA,0.325581395,1.32,1,9,NA,0.4,1.56,4,1.44,3,0
11,Quick,N,F,Y,93,visual2visual,185,156,wronganswer,1538,context,visual,v_de,Ja,Onmetelijke,Levering,1.02835,2.958,2.335,0.260822511,NA,0.476190476,1.26,0,11,NA,0.045454546,2.19,8,1.725,1,186,68,wronganswer,345,target,visual,v_de,Nee,Paarse,Vrijheid,1.01049,3.955,2.8,0.497389654,NA,0.790697674,2.15,10,6,NA,0.204081633,3.11,8,2.63,0,0
12,Quick,N,M,Y,93,haptic2visual,185,113,rightanswer,386,context,haptic,h_het,Nee,Kietelend,Pistool,NA,4.089,4.87,0.2,NA,0.307692308,0.6,1,9,NA,0.092307692,3.23,7,1.915,0,186,27,rightanswer,481,target,visual,v_de,Nee,Gebogen,Gelegenheid,0.96045,3.151,2.835,0.383802817,NA,0.267605634,2.04,8,7,NA,0.5,2.75,11,2.395,1,3.713572067
13,Quick,N,F,Y,93,visual2visual,185,150,wronganswer,473,context,visual,v_het,Nee,Weinig,Fortuin,0.816837,2.214,1.965,0.229166667,NA,0.208333333,3.49,3,6,NA,0.25,2.69,7,3.09,0,186,49,rightanswer,337,target,visual,v_het,Nee,Mistig,Loon,0.934111,3.286,3.47,0.308116883,NA,0.457142857,1.7,2,6,NA,0.159090909,2.8,4,2.25,13,5.220355825
14,Selfpaced,N,F,Y,93,auditory2visual,185,200,rightanswer,1022,context,auditory,a_het,Ja,Stil,Voornemen,0.876852,3.686,2.465,0.37515763,NA,0.442622951,3.58,8,4,NA,0.307692308,1.61,9,2.595,3,186,87,rightanswer,634,target,visual,v_de,Ja,Vochtige,Mist,0.690076,3.302,4.12,0.335716777,NA,0.245901639,1.77,1,8,NA,0.425531915,3.16,4,2.465,15,4.143134726
15,Selfpaced,N,F,Y,93,visual2visual,185,173,wronganswer,683,context,visual,v_het,Nee,Licht,Fortuin,0.945551,3.173,3.265,0.38125,NA,0.5125,3.43,10,5,NA,0.25,2.69,7,3.06,0,186,38,rightanswer,563,target,visual,v_de,Nee,Elastische,Boerderij,1.00684,3.982,3.8,0.15275967,NA,0.254237288,1.04,1,10,NA,0.051282051,2.77,9,1.905,0,7.856706793
16,Selfpaced,N,F,Y,93,visual2visual,185,160,wronganswer,413,context,visual,v_de,Ja,Zwarte,Kip,0.88176,3.73,4.57,0.284567727,NA,0.509433962,3.33,4,6,NA,0.059701492,2.96,3,3.145,18,186,43,rightanswer,1510,target,visual,v_het,Nee,Koortsig,Fortuin,1.05603,2.414,2.635,0.25,NA,0.25,1.42,0,8,NA,0.25,2.69,7,2.055,0,0
17,Selfpaced,N,F,Y,93,visual2visual,185,154,wronganswer,361,context,visual,v_het,Nee,Gewelfd,Moment,0.876797,2.702,2.4,0.250522648,NA,0.257142857,0.3,1,7,NA,0.243902439,3.7,6,2,0,186,70,wronganswer,393,target,visual,v_het,Nee,Onbeweeglijk,Gebaar,0.872001,3.722,3.03,0.51532567,NA,0.444444444,1.23,0,12,NA,0.586206896,2.48,6,1.855,4,0
18,Selfpaced,N,F,Y,93,auditory2visual,185,185,wronganswer,937,context,auditory,a_de,Nee,Krijsende,Dichter,NA,2.667,2.87,0.22718254,NA,0.232142857,1.32,2,9,NA,0.222222222,2.96,7,2.14,6,186,89,rightanswer,358,target,visual,v_de,Nee,Vlezige,Huur,0.947536,3.086,2.965,0.342320262,NA,0.361111111,1.04,0,7,NA,0.323529412,2.95,4,1.995,9,0
19,Selfpaced,N,F,Y,93,haptic2visual,185,120,rightanswer,3040,context,haptic,h_het,Ja,Hard,Heft,0.890188,2.938,3.055,0.238095238,NA,0.142857143,3.6,12,4,NA,0.333333333,2.03,4,2.815,8,186,26,rightanswer,2852,target,visual,v_het,Ja,Spits,Type,0.928955,3.321,2.7,0.375980393,NA,0.485294118,1.89,3,5,NA,0.266666667,3.08,4,2.485,5,7.779048645
20,Selfpaced,N,F,Y,93,auditory2visual,185,214,rightanswer,704,context,auditory,a_het,Ja,Schel,Geluid,0.618908,3.619,3.27,0.520108696,NA,0.475,1,10,5,NA,0.565217391,3.14,6,2.07,4,186,87,rightanswer,294,target,visual,v_de,Ja,Vochtige,Mist,0.690076,3.302,4.12,0.335716777,NA,0.245901639,1.77,1,8,NA,0.425531915,3.16,4,2.465,15,6.997595983
21,Selfpaced,N,F,Y,93,visual2visual,185,173,rightanswer,370,context,visual,v_het,Nee,Licht,Fortuin,0.945551,3.173,3.265,0.38125,NA,0.5125,3.43,10,5,NA,0.25,2.69,7,3.06,0,186,42,rightanswer,679,target,visual,v_het,Ja,Smakeloos,Moment,0.925003,1.986,1.9,0.22195122,NA,0.2,1.75,0,9,NA,0.243902439,3.7,6,2.725,0,3.784189634
22,Selfpaced,N,M,Y,93,auditory2visual,185,196,rightanswer,928,context,auditory,a_het,Nee,Schor,Enthousiasme,0.859341,4.578,2.83,0.337784091,NA,0.59375,1.11,7,5,NA,0.081818182,2.25,12,1.68,1,186,104,rightanswer,588,target,visual,v_de,Nee,Rode,Huur,0.987542,3.661,3.565,0.531329924,NA,0.739130435,3.19,1,4,NA,0.323529412,2.95,4,3.07,9,6.622736324
23,Selfpaced,N,F,Y,93,haptic2visual,185,142,rightanswer,1043,context,haptic,h_het,Ja,Slap,Vilt,0.723963,3.8,3.905,0.408333334,NA,0.416666667,2.36,12,6,NA,0.4,1.4,4,1.88,11,186,10,rightanswer,542,target,visual,v_de,Nee,Knappe,Ziekte,0.889361,3.4,2.83,0.302480339,NA,0.517241379,3.01,11,6,NA,0.087719298,2.98,6,2.995,3,5.379897354
24,Selfpaced,Y,M,Y,93,haptic2visual,185,126,rightanswer,878,context,haptic,h_het,Ja,Bevriezend,Contact,NA,3.257,2.4,0.257836991,NA,0.379310345,0.3,1,10,NA,0.136363636,3.37,7,1.835,2,186,19,wronganswer,566,target,visual,v_de,Ja,Jankende,Proportie,NA,3.013,1.8,0.346082779,NA,0.207317073,1.36,2,8,NA,0.484848485,1.32,9,1.34,1,0
26,Quick,N,F,Y,93,haptic2visual,185,115,wronganswer,315,context,haptic,h_de,Nee,Jeukende,Schok,NA,2.857,3.33,0.205882353,NA,0.333333333,0.95,1,8,NA,0.078431372,2.62,5,1.785,6,186,19,rightanswer,417,target,visual,v_de,Ja,Jankende,Proportie,NA,3.013,1.8,0.346082779,NA,0.207317073,1.36,2,8,NA,0.484848485,1.32,9,1.34,1,0
27,Quick,Y,F,Y,93,visual2visual,185,153,wronganswer,358,context,visual,v_het,Ja,Bloemrijk,Bezit,1.06813,3.714,2.715,0.249180328,NA,0.4,0.7,0,9,NA,0.098360656,3.16,5,1.93,4,186,54,wronganswer,347,target,visual,v_de,Nee,Fonkelende,Verhulling,NA,3.367,3.87,0.339673913,NA,0.375,1.3,1,10,NA,0.304347826,0.78,10,1.04,1,0
28,Quick,N,F,Y,93,auditory2visual,185,192,wronganswer,815,context,auditory,a_de,Ja,Knallende,Herinnering,NA,3.286,1.87,0.309210527,NA,0.368421053,1.38,2,9,NA,0.25,2.8,11,2.09,0,186,90,rightanswer,544,target,visual,v_de,Nee,Lenige,Belasting,0.991066,3.5,2.735,0.347826087,NA,0.5,0.85,3,6,NA,0.195652174,2.56,9,1.705,0,0
29,Quick,N,F,Y,93,auditory2visual,185,208,wronganswer,1861,context,auditory,a_de,Nee,Krakende,Raad,NA,4.111,2.33,0.460685484,NA,0.483870968,1.26,1,8,NA,0.4375,3.35,4,2.305,14,186,92,rightanswer,502,target,visual,v_het,Ja,Schattig,Moment,0.785329,3.064,1.9,0.367049259,NA,0.490196078,2.96,2,8,NA,0.243902439,3.7,6,3.33,0,4.990432587
30,Quick,N,M,Y,93,auditory2visual,185,203,wronganswer,724,context,auditory,a_het,Ja,Luid,Welkom,0.868225,3.971,2.765,0.405092593,NA,0.625,2.54,11,4,NA,0.185185185,3.57,6,3.055,2,186,73,rightanswer,796,target,visual,v_de,Nee,Pijnlijke,Levering,0.980362,2.611,3.035,0.046536797,NA,0.047619048,2.4,1,9,NA,0.045454546,2.19,8,2.295,1,6.844815479
31,Quick,Y,F,Y,93,visual2visual,185,178,rightanswer,242,context,visual,v_het,Ja,Donker,Moment,0.684565,2.952,2.665,0.439024391,NA,0.634146342,3.28,1,6,NA,0.243902439,3.7,6,3.49,0,186,70,wronganswer,210,target,visual,v_het,Nee,Onbeweeglijk,Gebaar,0.872001,3.722,3.03,0.51532567,NA,0.444444444,1.23,0,12,NA,0.586206896,2.48,6,1.855,4,0
32,Quick,N,F,N,93,auditory2visual,185,182,wronganswer,519,context,auditory,a_de,Ja,Jammerende,Poëzie,NA,2.722,2.93,0.182138481,NA,0.254901961,1.2,1,10,NA,0.109375,2.42,6,1.81,0,186,99,rightanswer,473,target,visual,v_de,Nee,Gloeiende,Prijs,0.941964,3.775,3.24,0.425925926,NA,0.5,1.68,4,9,NA,0.351851852,3.38,5,2.53,3,0
34,Selfpaced,Y,M,Y,93,auditory2visual,185,198,wronganswer,451,context,auditory,a_de,Ja,Donderende,Vergadering,NA,3.381,3.27,0.373122834,NA,0.358490566,0.85,4,10,NA,0.387755102,2.93,11,1.89,0,186,80,rightanswer,725,target,visual,v_de,Nee,Pure,Plug,0.995621,2.875,3.23,0.271428572,NA,0.142857143,2.74,8,4,NA,0.4,1.56,4,2.15,3,0
35,Selfpaced,N,M,Y,93,auditory2visual,185,198,wronganswer,702,context,auditory,a_de,Ja,Donderende,Vergadering,NA,3.381,3.27,0.373122834,NA,0.358490566,0.85,4,10,NA,0.387755102,2.93,11,1.89,0,186,106,wronganswer,651,target,visual,v_de,Nee,Fuchsia,Eigenaar,0.94063,3.902,3.735,0.577106519,NA,0.918918919,1,0,7,NA,0.235294118,3.02,8,2.01,1,0
36,Selfpaced,N,F,Y,93,auditory2visual,185,183,wronganswer,386,context,auditory,a_de,Ja,Ritmische,Neiging,0.86689,2.522,2.535,0.19375,NA,0.2,1,0,9,NA,0.1875,2.16,7,1.58,0,186,93,wronganswer,358,target,visual,v_de,Ja,Miniatuur,Beurs,0.955464,3.1,3.37,0.367857143,NA,0.485714286,1.38,0,9,NA,0.25,2.61,5,1.995,1,0
37,Selfpaced,N,F,Y,93,visual2visual,185,160,rightanswer,716,context,visual,v_de,Ja,Zwarte,Kip,0.88176,3.73,4.57,0.284567727,NA,0.509433962,3.33,4,6,NA,0.059701492,2.96,3,3.145,18,186,51,rightanswer,2397,target,visual,v_de,Nee,Aardse,Magie,0.839526,2.286,1.97,0.312807882,NA,0.142857143,2.18,6,6,NA,0.482758621,2.75,5,2.465,1,6.242223265
38,Selfpaced,Y,F,Y,93,auditory2visual,185,184,wronganswer,302,context,auditory,a_het,Nee,Fluitend,Verleden,NA,2.778,1.33,0.223112536,NA,0.298076923,1.04,2,8,NA,0.148148148,3.3,8,2.17,7,186,84,rightanswer,251,target,visual,v_de,Ja,Vieze,Uitvinding,0.873652,3.671,2.6,0.31219865,NA,0.558823529,2.89,10,5,NA,0.065573771,2.18,10,2.535,0,5.062595033
39,Selfpaced,N,M,Y,93,visual2visual,185,171,rightanswer,725,context,visual,v_het,Ja,Vlak,Dek,0.820377,3.738,3.7,0.373104146,NA,0.441860465,3.21,9,4,NA,0.304347826,2.8,3,3.005,22,186,61,rightanswer,918,target,visual,v_de,Nee,Gevouwen,Situatie,NA,3.571,2.27,0.383951407,NA,0.485294118,1.51,1,8,NA,0.282608696,3.33,8,2.42,1,9.120087383
40,Quick,N,F,Y,93,visual2visual,185,170,rightanswer,215,context,visual,v_de,Nee,Flikkerende,Socialist,NA,3.025,1.93,0.365418119,NA,0.535714286,1.18,1,11,NA,0.195121951,1.46,9,1.32,0,186,47,wronganswer,135,target,visual,v_de,Ja,Bloedige,Worp,0.838693,3.314,3.835,0.295066414,NA,0.35483871,1.85,2,8,NA,0.235294118,2.23,4,2.04,4,0
41,Quick,N,F,N,93,visual2visual,185,166,wronganswer,480,context,visual,v_de,Ja,Stomme,Plug,0.769553,2.85,3.065,0.325,NA,0.25,3.43,10,6,NA,0.4,1.56,4,2.495,3,186,52,rightanswer,543,target,visual,v_de,Ja,Lelijke,Prins,0.785819,3.741,2.83,0.319715143,NA,0.465517241,2.84,2,7,NA,0.173913044,2.78,5,2.81,2,0
42,Selfpaced,N,F,Y,93,haptic2visual,185,110,rightanswer,823,context,haptic,h_het,Nee,Drassig,Welzijn,1.02971,3.444,2.73,0.157072369,NA,0.15625,0.78,0,7,NA,0.157894737,2.33,7,1.555,0,186,1,rightanswer,652,target,visual,v_het,Nee,Kokend,Mandaat,0.901574,2.306,1.93,0.131191951,NA,0.144736842,1.77,4,6,NA,0.117647059,1.49,7,1.63,0,0
44,Quick,N,F,Y,93,visual2visual,185,170,rightanswer,272,context,visual,v_de,Nee,Flikkerende,Socialist,NA,3.025,1.93,0.365418119,NA,0.535714286,1.18,1,11,NA,0.195121951,1.46,9,1.32,0,186,49,rightanswer,294,target,visual,v_het,Nee,Mistig,Loon,0.934111,3.286,3.47,0.308116883,NA,0.457142857,1.7,2,6,NA,0.159090909,2.8,4,2.25,13,0
45,Quick,N,F,Y,93,visual2visual,185,158,wronganswer,815,context,visual,v_het,Ja,Klonterig,Type,0.708814,2.794,2.63,0.271794872,NA,0.276923077,0.78,0,9,NA,0.266666667,3.08,4,1.93,5,186,68,rightanswer,942,target,visual,v_de,Nee,Paarse,Vrijheid,1.01049,3.955,2.8,0.497389654,NA,0.790697674,2.15,10,6,NA,0.204081633,3.11,8,2.63,0,0
46,Selfpaced,N,F,Y,93,haptic2visual,185,112,wronganswer,937,context,haptic,h_de,Nee,Schurende,Spier,NA,3.357,4.67,0.195349848,NA,0.102564103,0.48,1,9,NA,0.288135593,2.04,5,1.26,4,186,6,rightanswer,568,target,visual,v_de,Nee,Grove,Sierlijkheid,0.931037,3.446,2.07,0.274487836,NA,0.253521127,2.16,6,5,NA,0.295454545,0.6,12,1.38,0,6.150602768
47,Selfpaced,N,F,Y,93,haptic2visual,185,124,rightanswer,1002,context,haptic,h_het,Nee,Zijdeachtig,Zeer,0.880074,3.911,1.6,0.255668399,NA,0.356164384,0.7,0,12,NA,0.155172414,3.5,4,2.1,19,186,21,rightanswer,1136,target,visual,v_het,Nee,Amber,Sterven,0.779902,2.857,3.725,0.364439325,NA,0.419354839,1.97,1,5,NA,0.30952381,3.53,7,2.75,5,7.063048163
48,Selfpaced,N,F,Y,93,visual2visual,185,173,rightanswer,380,context,visual,v_het,Nee,Licht,Fortuin,0.945551,3.173,3.265,0.38125,NA,0.5125,3.43,10,5,NA,0.25,2.69,7,3.06,0,186,65,rightanswer,481,target,visual,v_het,Ja,Bruin,Type,0.708907,2.794,2.765,0.442857143,NA,0.619047619,2.68,3,5,NA,0.266666667,3.08,4,2.88,5,13.53039585
49,Quick,N,M,Y,93,visual2visual,185,149,wronganswer,507,context,visual,v_de,Nee,Vuile,Prins,0.938472,2.929,3.7,0.224053296,NA,0.274193548,3.25,10,5,NA,0.173913044,2.78,5,3.015,2,186,51,wronganswer,443,target,visual,v_de,Nee,Aardse,Magie,0.839526,2.286,1.97,0.312807882,NA,0.142857143,2.18,6,6,NA,0.482758621,2.75,5,2.465,1,5.075173815
50,Quick,N,M,Y,93,auditory2visual,185,198,rightanswer,1529,context,auditory,a_de,Ja,Donderende,Vergadering,NA,3.381,3.27,0.373122834,NA,0.358490566,0.85,4,10,NA,0.387755102,2.93,11,1.89,0,186,102,rightanswer,669,target,visual,v_de,Nee,Groene,Mist,0.770451,4.057,4.365,0.503088538,NA,0.580645161,2.94,7,6,NA,0.425531915,3.16,4,3.05,15,0
1,Quick,N,F,Y,94,visual2visual,187,153,wronganswer,549,context,visual,v_het,Ja,Bloemrijk,Bezit,1.06813,3.714,2.715,0.249180328,3.43,0.4,0.7,0,9,2,0.098360656,3.16,5,1.93,4,188,69,wronganswer,666,target,visual,v_de,Ja,Lichtbruine,Verhulling,NA,3.967,3.6,0.502173913,3.6,0.7,0.9,0,11,NA,0.304347826,0.78,10,0.84,1,0
2,Quick,N,F,Y,94,auditory2visual,187,194,rightanswer,760,context,auditory,a_het,Nee,Gillend,Feit,NA,3.389,1.67,0.313265306,NA,0.326530612,1.87,2,7,NA,0.3,3.15,4,2.51,3,188,103,wronganswer,706,target,visual,v_het,Ja,Luchtig,Oosten,1.00194,2.762,2.87,0.510317461,NA,0.377777778,1.73,1,7,NA,0.642857143,2.71,6,2.22,5,0
3,Quick,N,F,Y,94,haptic2visual,187,144,rightanswer,426,context,haptic,h_het,Nee,Koud,Vilt,0.738496,4.1,4.135,0.436111111,NA,0.472222222,2.84,8,5,NA,0.4,1.4,4,2.12,11,188,31,rightanswer,587,target,visual,v_de,Nee,Gevlekte,Belasting,0.981789,3.528,3.1,0.438251619,NA,0.680851064,1.4,3,8,NA,0.195652174,2.56,9,1.98,0,0
4,Quick,N,F,Y,94,auditory2visual,187,196,rightanswer,622,context,auditory,a_het,Nee,Schor,Enthousiasme,0.859341,4.578,2.83,0.337784091,NA,0.59375,1.11,7,5,NA,0.081818182,2.25,12,1.68,1,188,93,wronganswer,526,target,visual,v_de,Ja,Miniatuur,Beurs,0.955464,3.1,3.37,0.367857143,NA,0.485714286,1.38,0,9,NA,0.25,2.61,5,1.995,1,0
5,Quick,Y,F,Y,94,visual2visual,187,154,rightanswer,693,context,visual,v_het,Nee,Gewelfd,Moment,0.876797,2.702,2.4,0.250522648,NA,0.257142857,0.3,1,7,NA,0.243902439,3.7,6,2,0,188,42,rightanswer,808,target,visual,v_het,Ja,Smakeloos,Moment,0.925003,1.986,1.9,0.22195122,NA,0.2,1.75,0,9,NA,0.243902439,3.7,6,2.725,0,0
6,,N,F,Y,94,visual2visual,187,163,rightanswer,672,context,visual,v_de,Nee,Getande,Boete,0.998269,2.946,3.1,0.29920635,NA,0.288888889,0.7,1,7,NA,0.30952381,2.47,5,1.585,8,188,55,wronganswer,555,target,visual,v_de,Nee,Sterke,Wacht,0.683177,3.027,2.965,0.350793651,NA,0.301587302,3.08,7,6,NA,0.4,3.87,5,3.475,10,4.890349128
8,,N,F,Y,94,haptic2visual,187,112,rightanswer,842,context,haptic,h_de,Nee,Schurende,Spier,NA,3.357,4.67,0.195349848,NA,0.102564103,0.48,1,9,NA,0.288135593,2.04,5,1.26,4,188,4,wronganswer,391,target,visual,v_de,Ja,Beschimmelde,Levering,0.87933,3.333,3.335,0.272727273,NA,0.5,1.2,0,12,NA,0.045454546,2.19,8,1.695,1,0
9,,N,F,Y,94,auditory2visual,187,193,wronganswer,1384,context,auditory,a_de,Ja,Sissende,Laster,NA,2.95,2.33,0.309615385,NA,0.369230769,1.04,0,8,NA,0.25,1.84,6,1.44,4,188,85,wronganswer,724,target,visual,v_de,Nee,Prachtige,Selectie,NA,3.629,2.065,0.328335374,NA,0.447368421,3.25,3,9,NA,0.209302326,2.06,8,2.655,1,0
10,,N,F,Y,94,haptic2visual,187,117,rightanswer,393,context,haptic,h_de,Ja,Slijmerige,Vloeistof,0.650393,4,3.735,0.222513743,NA,0.289855072,1.75,1,10,NA,0.155172414,2.21,9,1.98,0,188,9,rightanswer,442,target,visual,v_de,Ja,Saaie,President,0.934654,2.516,2.53,0.292832168,NA,0.153846154,2.57,7,5,NA,0.431818182,3.07,9,2.82,0,0
11,Quick,N,F,Y,94,haptic2visual,187,138,wronganswer,1062,context,haptic,h_het,Nee,Glad,Vilt,0.83905,4.375,4.305,0.362650603,NA,0.325301205,2.17,2,6,NA,0.4,1.4,4,1.785,11,188,24,wronganswer,120,target,visual,v_het,Nee,Onrijp,Dek,1.0097,3.063,3.73,0.367860188,NA,0.431372549,0.85,0,6,NA,0.304347826,2.8,3,1.825,22,4.86753445
12,Quick,N,M,Y,94,visual2visual,187,167,wronganswer,1105,context,visual,v_de,Ja,Olieachtige,Aantekening,0.87788,3.343,3.53,0.345486111,NA,0.46875,0.6,0,11,NA,0.222222222,1.76,11,1.18,0,188,49,rightanswer,382,target,visual,v_het,Nee,Mistig,Loon,0.934111,3.286,3.47,0.308116883,NA,0.457142857,1.7,2,6,NA,0.159090909,2.8,4,2.25,13,0
13,Quick,N,F,Y,94,auditory2visual,187,196,rightanswer,852,context,auditory,a_het,Nee,Schor,Enthousiasme,0.859341,4.578,2.83,0.337784091,NA,0.59375,1.11,7,5,NA,0.081818182,2.25,12,1.68,1,188,99,rightanswer,614,target,visual,v_de,Nee,Gloeiende,Prijs,0.941964,3.775,3.24,0.425925926,NA,0.5,1.68,4,9,NA,0.351851852,3.38,5,2.53,3,0
14,Selfpaced,N,F,Y,94,auditory2visual,187,204,rightanswer,558,context,auditory,a_de,Nee,Grommende,Economie,NA,3.771,1.53,0.412207358,NA,0.47826087,0.95,1,9,NA,0.346153846,2.44,8,1.695,0,188,103,wronganswer,621,target,visual,v_het,Ja,Luchtig,Oosten,1.00194,2.762,2.87,0.510317461,NA,0.377777778,1.73,1,7,NA,0.642857143,2.71,6,2.22,5,0
15,Selfpaced,N,F,Y,94,visual2visual,187,146,rightanswer,614,context,visual,v_de,Nee,Weerkaatsende,Levering,NA,2.933,3.2,0.184491979,NA,0.323529412,0.3,0,13,NA,0.045454546,2.19,8,1.245,1,188,43,rightanswer,816,target,visual,v_het,Nee,Koortsig,Fortuin,1.05603,2.414,2.635,0.25,NA,0.25,1.42,0,8,NA,0.25,2.69,7,2.055,0,0
16,Selfpaced,N,F,Y,94,auditory2visual,187,183,rightanswer,787,context,auditory,a_de,Ja,Ritmische,Neiging,0.86689,2.522,2.535,0.19375,NA,0.2,1,0,9,NA,0.1875,2.16,7,1.58,0,188,102,rightanswer,483,target,visual,v_de,Nee,Groene,Mist,0.770451,4.057,4.365,0.503088538,NA,0.580645161,2.94,7,6,NA,0.425531915,3.16,4,3.05,15,0
17,Selfpaced,N,F,Y,94,haptic2visual,187,120,wronganswer,270,context,haptic,h_het,Ja,Hard,Heft,0.890188,2.938,3.055,0.238095238,NA,0.142857143,3.6,12,4,NA,0.333333333,2.03,4,2.815,8,188,19,wronganswer,511,target,visual,v_de,Ja,Jankende,Proportie,NA,3.013,1.8,0.346082779,NA,0.207317073,1.36,2,8,NA,0.484848485,1.32,9,1.34,1,8.626944055
18,Selfpaced,N,F,Y,94,haptic2visual,187,133,rightanswer,619,context,haptic,h_het,Nee,Borstelig,Heft,0.898736,3.25,3.155,0.338095238,NA,0.342857143,0.48,0,9,NA,0.333333333,2.03,4,1.255,8,188,34,wronganswer,707,target,visual,v_de,Ja,Effen,Deel,0.93126,3.675,3.035,0.503496504,NA,0.461538462,1.26,4,5,NA,0.545454545,3.54,4,2.4,13,0
19,Selfpaced,N,F,Y,94,auditory2visual,187,201,rightanswer,2479,context,auditory,a_het,Ja,Luidruchtig,Noodgeval,0.814128,4.014,2.53,0.385799404,NA,0.526315789,2.05,1,11,NA,0.245283019,2.74,9,2.395,0,188,87,rightanswer,1967,target,visual,v_de,Ja,Vochtige,Mist,0.690076,3.302,4.12,0.335716777,NA,0.245901639,1.77,1,8,NA,0.425531915,3.16,4,2.465,15,0
20,Selfpaced,N,F,Y,94,haptic2visual,187,131,wronganswer,470,context,haptic,h_de,Nee,Taaie,Vloeistof,0.864188,3.875,3.835,0.283606151,NA,0.301587302,2.19,10,5,NA,0.265625,2.21,9,2.2,0,188,2,wronganswer,314,target,visual,v_de,Ja,Zwoele,Levering,0.973728,2.733,2.865,0.147727273,NA,0.25,1.48,2,6,NA,0.045454546,2.19,8,1.835,1,0
21,Selfpaced,N,F,Y,94,auditory2visual,187,185,wronganswer,537,context,auditory,a_de,Nee,Krijsende,Dichter,NA,2.667,2.87,0.22718254,NA,0.232142857,1.32,2,9,NA,0.222222222,2.96,7,2.14,6,188,89,rightanswer,241,target,visual,v_de,Nee,Vlezige,Huur,0.947536,3.086,2.965,0.342320262,NA,0.361111111,1.04,0,7,NA,0.323529412,2.95,4,1.995,9,0
22,Selfpaced,N,M,Y,94,haptic2visual,187,136,wronganswer,1389,context,haptic,h_de,Nee,Klamme,Geest,0.834267,2.567,2.57,0.355983773,NA,0.470588235,1.4,10,6,NA,0.24137931,3.28,5,2.34,9,188,3,rightanswer,1739,target,visual,v_de,Nee,Barstende,Veiligheid,NA,2.889,1.93,0.212937063,NA,0.107692308,1.57,2,9,NA,0.318181818,3.13,10,2.35,3,0
23,Selfpaced,N,F,Y,94,auditory2visual,187,201,rightanswer,1109,context,auditory,a_het,Ja,Luidruchtig,Noodgeval,0.814128,4.014,2.53,0.385799404,NA,0.526315789,2.05,1,11,NA,0.245283019,2.74,9,2.395,0,188,91,rightanswer,596,target,visual,v_de,Nee,Vage,Plug,0.958488,3.05,3.1,0.348148148,NA,0.296296296,2.18,14,4,NA,0.4,1.56,4,1.87,3,0
